scala,naive,23,.625283101
scala,naive,23,.588308850
scala,naive,24,.624983725
scala,naive,24,.648997914
scala,naive,24,.678870205
scala,naive,24,.650994052
scala,naive,24,.629920001
scala,naive,25,.742598402
scala,naive,25,.812485265
scala,naive,25,.840722325
scala,naive,25,.786810013
scala,naive,25,.750305233
scala,naive,26,.926239800
scala,naive,26,.946537785
scala,naive,26,.894692451
scala,naive,26,.906320644
scala,naive,26,.980254859
scala,naive,27,1.360506611
scala,naive,27,1.371389312
scala,naive,27,1.377943686
scala,naive,27,1.364669132
scala,naive,27,1.368490360
scala,naive,28,2.085724599
scala,naive,28,2.126283798
scala,naive,28,2.151274695
scala,naive,28,2.110026368
scala,naive,28,2.152631260
scala,naive,29,3.817334236
scala,naive,29,3.810840966
scala,naive,29,3.736574610
scala,naive,29,3.806857752
scala,naive,29,3.861653357
scala,naive,30,6.717143984
scala,naive,30,6.686157554
scala,naive,30,6.830864160
scala,naive,30,6.831598681
scala,naive,30,6.730651931
scala,naive,31,13.574548369
scala,naive,31,13.601299822
scala,naive,31,13.698627114
scala,naive,31,13.514523862
scala,naive,31,13.617689946
scala,naive,32,27.229627130
scala,naive,32,25.273548854
scala,naive,32,24.933177860
scala,naive,32,29.213408912
scala,naive,32,27.807953141
python,naive,0,.309157499
python,naive,0,.022291646
python,naive,0,.021758520
python,naive,0,.011712540
python,naive,0,.011933672
python,naive,1,.011955159
python,naive,1,.011051004
python,naive,1,.013944419
python,naive,1,.012019343
python,naive,1,.015628008
python,naive,2,.009111103
python,naive,2,.016224296
python,naive,2,.008628634
python,naive,2,.012241153
python,naive,2,.011973268
python,naive,3,.008669378
python,naive,3,.016181548
python,naive,3,.009980429
python,naive,3,.013952201
python,naive,3,.008539856
python,naive,4,.010622009
python,naive,4,.015852571
python,naive,4,.008964263
python,naive,4,.009119944
python,naive,4,.018476130
python,naive,5,.009816675
python,naive,5,.017547679
python,naive,5,.008566809
python,naive,5,.012198664
python,naive,5,.013042704
python,naive,6,.008756813
python,naive,6,.018344262
python,naive,6,.010144578
python,naive,6,.013938901
python,naive,6,.008531529
python,naive,7,.009078304
python,naive,7,.016808292
python,naive,7,.008709525
python,naive,7,.018736948
python,naive,7,.009308838
python,naive,8,.012482067
python,naive,8,.011707527
python,naive,8,.008682431
python,naive,8,.015766785
python,naive,8,.008655173
python,naive,9,.015535615
python,naive,9,.011980215
python,naive,9,.008765483
python,naive,9,.014328926
python,naive,9,.009130448
python,naive,10,.011813728
python,naive,10,.012241603
python,naive,10,.012594938
python,naive,10,.012257459
python,naive,10,.010891060
python,naive,11,.012929050
python,naive,11,.011626486
python,naive,11,.009503930
python,naive,11,.018444008
python,naive,11,.011069894
python,naive,12,.017280916
python,naive,12,.010195806
python,naive,12,.012432118
python,naive,12,.012333836
python,naive,12,.013150205
python,naive,13,.018740402
python,naive,13,.014584122
python,naive,13,.015435032
python,naive,13,.014529910
python,naive,13,.012365097
python,naive,14,.018714809
python,naive,14,.021430343
python,naive,14,.016044814
python,naive,14,.029651469
python,naive,14,.021131189
python,naive,15,.040665081
python,naive,15,.045251894
python,naive,15,.038632459
python,naive,15,.036490358
python,naive,15,.050142695
python,naive,16,.045784868
python,naive,16,.039360787
python,naive,16,.035688463
python,naive,16,.035360643
python,naive,16,.040704992
python,naive,17,.069348016
python,naive,17,.095013925
python,naive,17,.094174285
python,naive,17,.077143125
python,naive,17,.071435304
python,naive,18,.116982564
python,naive,18,.122607127
python,naive,18,.115257297
python,naive,18,.112886262
python,naive,18,.119356266
python,naive,19,.234154560
python,naive,19,.228253126
python,naive,19,.229000264
python,naive,19,.294583433
python,naive,19,.220265606
python,naive,20,.472470985
python,naive,20,.464643115
python,naive,20,.561550552
python,naive,20,.430934748
python,naive,20,.437749191
python,naive,21,.829529170
python,naive,21,.858602781
python,naive,21,.885800321
python,naive,21,.861005821
python,naive,21,.848264103
python,naive,22,1.763763035
python,naive,22,1.767909866
python,naive,22,1.775285504
python,naive,22,1.741852717
python,naive,22,1.815120987
python,naive,23,3.362816264
python,naive,23,3.387888260
python,naive,23,3.315610110
python,naive,23,3.310157253
python,naive,23,3.321227392
python,naive,24,6.651333869
python,naive,24,6.618950244
python,naive,24,8.615885821
python,naive,24,7.186610120
python,naive,24,7.632874130
python,naive,25,13.534522562
python,naive,25,13.501380937
python,naive,25,14.254106796
python,naive,25,14.892461688
python,naive,25,13.550080565
python,naive,26,26.932627845
python,naive,26,27.812418137
python,naive,26,27.483832946
python,naive,26,27.260876385
python,naive,26,28.941732775
python,naive,27,55.272881096
python,naive,27,56.046275760
python,naive,27,56.884910143
python,naive,27,57.380936082
python,naive,27,57.318112860
python,naive,28,112.820755910
python,naive,28,117.464829458
python,naive,28,110.758071727
python,naive,28,116.454952061
python,naive,28,123.493922733
python,naive,29,225.467039283
python,naive,29,219.025959403
python,naive,29,222.769122574
python,naive,29,221.483207960
python,naive,29,219.435545971
python,naive,30,452.816413797
python,naive,30,455.110822383
python,naive,30,443.667302954
python,naive,30,438.909621388
python,naive,30,449.665484053
python,naive,31,919.506307262
python,naive,31,892.116197445
python,naive,31,873.466929453
python,naive,31,876.731227635
python,naive,31,908.522942873
python,naive,32,1762.582254289
python,naive,32,1675.389703027
python,naive,32,1682.144191753
python,naive,32,1761.715011083
python,naive,32,1749.562110121
